     0.010525932   0.00122171  9.41805e-05       3.9584778     0.180344
     0.031577795   0.00103509  5.36987e-05       3.9584778     0.180344
     0.052629657  0.000950140  3.74551e-05       3.9584778     0.180344
     0.073681520  0.000703144  2.80540e-05       3.9584778     0.180344
     0.094733385  0.000508235  1.98707e-05       3.9584778     0.180344
      0.11578525  0.000449060  1.83649e-05       3.9584778     0.180344
      0.13683712  0.000348223  1.37654e-05       3.9584778     0.180344
      0.15788898  0.000319731  1.27035e-05       3.9584778     0.180344
      0.17894083  0.000282273  1.11564e-05       3.9584778     0.180344
      0.19999271  0.000225691  9.27497e-06       3.9584778     0.180344
      0.22104457  0.000204820  8.67678e-06       3.9584778     0.180344
      0.24209642  0.000193408  8.17059e-06       3.9584778     0.180344
      0.26314828  0.000156531  6.80401e-06       3.9584778     0.180344
      0.28420016  0.000131942  6.40369e-06       3.9584778     0.180344
      0.30525203  0.000112861  5.72501e-06       3.9584778     0.180344
      0.32630387  0.000114906  5.68424e-06       3.9584778     0.180344
      0.34735575  0.000124510  5.69389e-06       3.9584778     0.180344
      0.36840762  0.000106117  5.21916e-06       3.9584778     0.180344
      0.38945946  8.98451e-05  4.65446e-06       3.9584778     0.180344
      0.41278191  8.61301e-05  3.90583e-06       3.9584778     0.180344
      0.43919373  7.06402e-05  3.39652e-06       3.9584778     0.180344
      0.46729548  7.01675e-05  3.14152e-06       3.9584778     0.180344
      0.49719533  6.80464e-05  3.10410e-06       3.9584778     0.180344
      0.52900836  6.10433e-05  2.76608e-06       3.9584778     0.180344
      0.56285688  5.79228e-05  2.56398e-06       3.9584778     0.180344
      0.59887120  4.78659e-05  2.27282e-06       3.9584778     0.180344
      0.63718992  4.30978e-05  2.19120e-06       3.9584778     0.180344
      0.67796042  3.19453e-05  1.94424e-06       3.9584778     0.180344
      0.72133966  3.04014e-05  1.75866e-06       3.9584778     0.180344
      0.76749453  2.62290e-05  1.51423e-06       3.9584778     0.180344
      0.81660258  1.80859e-05  1.24257e-06       3.9584778     0.180344
      0.86885284  1.28251e-05  1.06179e-06       3.9584778     0.180344
      0.92444627  1.17808e-05  9.86728e-07       3.9584778     0.180344
      0.98359687  9.14464e-06  9.52106e-07       3.9584778     0.180344
       1.0465322  7.79298e-06  8.45131e-07       3.9584778     0.180344
       1.1134944  6.68215e-06  8.02262e-07       3.9584778     0.180344
       1.1847413  5.08842e-06  7.46375e-07       3.9584778     0.180344
       1.2605469  2.80201e-06  6.48078e-07       3.9584778     0.180344
       1.3412027  4.04748e-07  5.63025e-07       3.9584778     0.180344
       1.4270194  1.01177e-06  6.23453e-07       3.9584778     0.180344
