    0.0057356236    0.0526525   0.00130799       7.2645402    0.0180327
     0.017206870    0.0355679  0.000646202       7.2645402    0.0180327
     0.028678116    0.0214570  0.000376870       7.2645402    0.0180327
     0.040149362    0.0143641  0.000269386       7.2645402    0.0180327
     0.051620611    0.0100488  0.000188645       7.2645402    0.0180327
     0.063091859   0.00696698  0.000155057       7.2645402    0.0180327
     0.074563107   0.00518759  0.000116621       7.2645402    0.0180327
     0.086034351   0.00378806  9.67847e-05       7.2645402    0.0180327
     0.097505595   0.00317804  8.42389e-05       7.2645402    0.0180327
      0.10897685   0.00255875  7.18437e-05       7.2645402    0.0180327
      0.12044809   0.00206653  6.47385e-05       7.2645402    0.0180327
      0.13191934   0.00176847  5.77957e-05       7.2645402    0.0180327
      0.14339058   0.00141857  4.77510e-05       7.2645402    0.0180327
      0.15486183   0.00123177  4.33595e-05       7.2645402    0.0180327
      0.16633308   0.00102289  3.70694e-05       7.2645402    0.0180327
      0.17780432  0.000827665  3.31621e-05       7.2645402    0.0180327
      0.18927557  0.000766907  3.23885e-05       7.2645402    0.0180327
      0.20074682  0.000647504  2.82100e-05       7.2645402    0.0180327
      0.21221806  0.000553758  2.49442e-05       7.2645402    0.0180327
      0.22368931  0.000493761  2.26324e-05       7.2645402    0.0180327
      0.23516056  0.000428731  2.10424e-05       7.2645402    0.0180327
      0.24663180  0.000411942  2.02660e-05       7.2645402    0.0180327
      0.25810305  0.000389188  2.08541e-05       7.2645402    0.0180327
      0.26957431  0.000317700  1.83476e-05       7.2645402    0.0180327
      0.28104556  0.000287075  1.62049e-05       7.2645402    0.0180327
      0.29251679  0.000264889  1.55591e-05       7.2645402    0.0180327
      0.30398803  0.000240007  1.54841e-05       7.2645402    0.0180327
      0.31545930  0.000205684  1.32779e-05       7.2645402    0.0180327
      0.32751462  0.000193293  1.23798e-05       7.2645402    0.0180327
      0.34040271  0.000167916  1.09486e-05       7.2645402    0.0180327
      0.35379799  0.000146337  1.05500e-05       7.2645402    0.0180327
      0.36772035  0.000141448  1.06168e-05       7.2645402    0.0180327
      0.38219060  0.000120470  9.27378e-06       7.2645402    0.0180327
      0.39723026  0.000104122  8.63426e-06       7.2645402    0.0180327
      0.41286177  8.04140e-05  7.27777e-06       7.2645402    0.0180327
      0.42910837  8.36285e-05  6.95129e-06       7.2645402    0.0180327
      0.44599433  6.95900e-05  6.60982e-06       7.2645402    0.0180327
      0.46354476  7.20821e-05  6.10875e-06       7.2645402    0.0180327
      0.48178580  5.28860e-05  4.97330e-06       7.2645402    0.0180327
      0.50074464  5.35664e-05  4.81554e-06       7.2645402    0.0180327
      0.52044957  4.67829e-05  4.37134e-06       7.2645402    0.0180327
      0.54092989  3.64800e-05  3.94361e-06       7.2645402    0.0180327
      0.56221616  2.97976e-05  3.73379e-06       7.2645402    0.0180327
      0.58434004  3.07317e-05  3.50449e-06       7.2645402    0.0180327
      0.60733450  3.20157e-05  3.36333e-06       7.2645402    0.0180327
      0.63123386  2.44807e-05  3.09728e-06       7.2645402    0.0180327
      0.65607369  1.88910e-05  2.81841e-06       7.2645402    0.0180327
      0.68189102  1.25446e-05  2.55002e-06       7.2645402    0.0180327
      0.70872424  1.59935e-05  2.60797e-06       7.2645402    0.0180327
      0.73661340  1.53157e-05  2.79457e-06       7.2645402    0.0180327
      0.76560004  1.22915e-05  2.53624e-06       7.2645402    0.0180327
      0.79572736  6.89543e-06  2.22839e-06       7.2645402    0.0180327
      0.82704018  4.05915e-06  1.95225e-06       7.2645402    0.0180327
      0.85958525  1.81368e-06  1.86524e-06       7.2645402    0.0180327
      0.89341099  9.32916e-07  1.83645e-06       7.2645402    0.0180327
      0.92856777  4.27252e-06  1.90495e-06       7.2645402    0.0180327
      0.96510808  1.29439e-06  1.76568e-06       7.2645402    0.0180327
       1.0030862  4.58346e-06  1.82171e-06       7.2645402    0.0180327
       1.0425589  5.35812e-07  1.61572e-06       7.2645402    0.0180327
       1.0835849 -2.14183e-06  1.50138e-06       7.2645402    0.0180327
       1.1262253 -1.60616e-06  1.45199e-06       7.2645402    0.0180327
       1.1705436  1.88795e-06  1.58247e-06       7.2645402    0.0180327
       1.2166059 -5.27059e-06  1.27846e-06       7.2645402    0.0180327
       1.2644809  4.81675e-07  1.44085e-06       7.2645402    0.0180327
       1.3142397  1.10297e-06  1.43194e-06       7.2645402    0.0180327
       1.3659567 -3.49946e-06  1.31951e-06       7.2645402    0.0180327
       1.4197087 -2.23321e-06  1.35667e-06       7.2645402    0.0180327
