     0.010385171   0.00272075  0.000836642       4.0121310    0.0539445
     0.031155513   0.00241584  0.000446600       4.0121310    0.0539445
     0.051925855   0.00171011  0.000302979       4.0121310    0.0539445
     0.072696196   0.00145267  0.000230781       4.0121310    0.0539445
     0.093466540   0.00131915  0.000182662       4.0121310    0.0539445
      0.11423689  0.000857583  0.000148938       4.0121310    0.0539445
      0.13500723  0.000804634  0.000127139       4.0121310    0.0539445
      0.15577757  0.000488654  9.55716e-05       4.0121310    0.0539445
      0.17654790  0.000419532  8.55955e-05       4.0121310    0.0539445
      0.19731826  0.000314220  6.42434e-05       4.0121310    0.0539445
      0.21808859  0.000336192  6.64906e-05       4.0121310    0.0539445
      0.23885893  0.000228538  5.11039e-05       4.0121310    0.0539445
      0.25962927  0.000186848  4.36478e-05       4.0121310    0.0539445
      0.28039962  0.000320274  5.67994e-05       4.0121310    0.0539445
      0.30116997  0.000185498  4.17392e-05       4.0121310    0.0539445
      0.32194030  0.000107160  3.11167e-05       4.0121310    0.0539445
      0.34271065  0.000114995  3.19398e-05       4.0121310    0.0539445
      0.36348100  0.000117650  3.14324e-05       4.0121310    0.0539445
      0.38425132  9.03081e-05  2.82734e-05       4.0121310    0.0539445
      0.40711419  0.000117211  2.60060e-05       4.0121310    0.0539445
      0.43285863  0.000143234  2.85447e-05       4.0121310    0.0539445
      0.46023104  5.63878e-05  1.80369e-05       4.0121310    0.0539445
      0.48933439  3.76773e-05  1.48033e-05       4.0121310    0.0539445
      0.52027814  4.60349e-05  1.40091e-05       4.0121310    0.0539445
      0.55317865  4.05528e-05  1.29180e-05       4.0121310    0.0539445
      0.58815967  4.33582e-05  1.26612e-05       4.0121310    0.0539445
      0.62535277  3.30050e-05  1.06816e-05       4.0121310    0.0539445
      0.66489782  2.23043e-05  9.40400e-06       4.0121310    0.0539445
      0.70694352  1.70637e-05  8.43945e-06       4.0121310    0.0539445
      0.75164810  9.17159e-06  7.06335e-06       4.0121310    0.0539445
      0.79917961  2.10724e-05  9.00887e-06       4.0121310    0.0539445
      0.84971682  1.90634e-05  8.88308e-06       4.0121310    0.0539445
      0.90344981  2.13791e-06  4.92969e-06       4.0121310    0.0539445
      0.96058075  1.44724e-05  6.45300e-06       4.0121310    0.0539445
       1.0213244  9.10584e-07  4.28876e-06       4.0121310    0.0539445
       1.0859092  1.17339e-05  5.07114e-06       4.0121310    0.0539445
       1.1545782  1.17039e-05  4.98794e-06       4.0121310    0.0539445
       1.2275896  8.16971e-07  3.55635e-06       4.0121310    0.0539445
       1.3052179  8.36782e-06  4.36290e-06       4.0121310    0.0539445
       1.3877551 -1.47865e-06  3.47213e-06       4.0121310    0.0539445
