    0.0043981451  0.000957676  0.000207757       9.4736911     0.146342
     0.013194435  0.000786087  0.000114105       9.4736911     0.146342
     0.021990724  0.000526327  6.99442e-05       9.4736911     0.146342
     0.030787014  0.000484428  5.86304e-05       9.4736911     0.146342
     0.039583305  0.000393414  4.48148e-05       9.4736911     0.146342
     0.048379596  0.000447731  4.77469e-05       9.4736911     0.146342
     0.057175887  0.000401211  3.88509e-05       9.4736911     0.146342
     0.065972174  0.000479239  4.12673e-05       9.4736911     0.146342
     0.074768462  0.000341739  3.34483e-05       9.4736911     0.146342
     0.083564756  0.000325408  3.15917e-05       9.4736911     0.146342
     0.092361044  0.000353437  3.03883e-05       9.4736911     0.146342
      0.10115733  0.000321844  2.80131e-05       9.4736911     0.146342
      0.10995362  0.000344251  2.84379e-05       9.4736911     0.146342
      0.11874991  0.000262453  2.32354e-05       9.4736911     0.146342
      0.12754621  0.000261486  2.18865e-05       9.4736911     0.146342
      0.13634249  0.000252347  2.35481e-05       9.4736911     0.146342
      0.14513878  0.000261718  2.15347e-05       9.4736911     0.146342
      0.15393508  0.000223940  1.93060e-05       9.4736911     0.146342
      0.16273136  0.000201429  1.78221e-05       9.4736911     0.146342
      0.17152765  0.000251882  1.88877e-05       9.4736911     0.146342
      0.18032395  0.000178358  1.61456e-05       9.4736911     0.146342
      0.18912023  0.000207217  1.66060e-05       9.4736911     0.146342
      0.19791652  0.000190104  1.64444e-05       9.4736911     0.146342
      0.20671282  0.000184057  1.62053e-05       9.4736911     0.146342
      0.21550911  0.000159382  1.41530e-05       9.4736911     0.146342
      0.22430539  0.000189325  1.56109e-05       9.4736911     0.146342
      0.23310167  0.000132207  1.31022e-05       9.4736911     0.146342
      0.24189798  0.000165846  1.41448e-05       9.4736911     0.146342
      0.25069426  0.000152775  1.34404e-05       9.4736911     0.146342
      0.25949054  0.000146628  1.37107e-05       9.4736911     0.146342
      0.26828685  0.000139337  1.29002e-05       9.4736911     0.146342
      0.27747266  0.000136148  1.18643e-05       9.4736911     0.146342
      0.28721613  0.000148901  1.19326e-05       9.4736911     0.146342
      0.29730176  0.000132783  1.15547e-05       9.4736911     0.146342
      0.30774150  0.000107414  9.76796e-06       9.4736911     0.146342
      0.31854788  0.000102882  9.65483e-06       9.4736911     0.146342
      0.32973371  0.000104991  9.17144e-06       9.4736911     0.146342
      0.34131233  0.000105663  9.03431e-06       9.4736911     0.146342
      0.35329752  9.12446e-05  8.18783e-06       9.4736911     0.146342
      0.36570360  9.09142e-05  7.85783e-06       9.4736911     0.146342
      0.37854530  0.000104889  8.09578e-06       9.4736911     0.146342
      0.39183793  9.50432e-05  7.46401e-06       9.4736911     0.146342
      0.40559735  8.22481e-05  6.93009e-06       9.4736911     0.146342
      0.41983994  9.07966e-05  7.27050e-06       9.4736911     0.146342
      0.43458264  6.45220e-05  6.32301e-06       9.4736911     0.146342
      0.44984303  6.75779e-05  6.16269e-06       9.4736911     0.146342
      0.46563932  5.26194e-05  5.44730e-06       9.4736911     0.146342
      0.48199027  6.21164e-05  5.57439e-06       9.4736911     0.146342
      0.49891537  5.56010e-05  5.30157e-06       9.4736911     0.146342
      0.51643480  4.50610e-05  4.80815e-06       9.4736911     0.146342
      0.53456945  5.13785e-05  4.82449e-06       9.4736911     0.146342
      0.55334091  5.10273e-05  4.71647e-06       9.4736911     0.146342
      0.57277147  5.26860e-05  4.92917e-06       9.4736911     0.146342
      0.59288440  3.33048e-05  4.36594e-06       9.4736911     0.146342
      0.61370360  3.77678e-05  4.33945e-06       9.4736911     0.146342
      0.63525382  4.12864e-05  4.33502e-06       9.4736911     0.146342
      0.65756081  4.02043e-05  4.22678e-06       9.4736911     0.146342
      0.68065107  3.33174e-05  4.13972e-06       9.4736911     0.146342
      0.70455219  3.62235e-05  3.98972e-06       9.4736911     0.146342
      0.72929256  2.98237e-05  3.82296e-06       9.4736911     0.146342
      0.75490173  2.64476e-05  3.80121e-06       9.4736911     0.146342
      0.78141019  1.94501e-05  3.51905e-06       9.4736911     0.146342
      0.80884945  2.13357e-05  3.46047e-06       9.4736911     0.146342
      0.83725223  1.52205e-05  3.15734e-06       9.4736911     0.146342
      0.86665236  1.06961e-05  3.04564e-06       9.4736911     0.146342
      0.89708497  1.30390e-05  3.07028e-06       9.4736911     0.146342
      0.92858614  9.78724e-06  3.02978e-06       9.4736911     0.146342
      0.96119352  4.45377e-06  2.83555e-06       9.4736911     0.146342
      0.99494587 -1.77834e-06  2.66587e-06       9.4736911     0.146342
       1.0298835  3.17890e-06  2.73929e-06       9.4736911     0.146342
       1.0660479  6.39997e-07  2.68807e-06       9.4736911     0.146342
       1.1034823 -4.11745e-06  2.54268e-06       9.4736911     0.146342
       1.1422310 -2.13502e-06  2.60986e-06       9.4736911     0.146342
       1.1823405 -2.14669e-07  2.51709e-06       9.4736911     0.146342
       1.2238585 -3.56339e-06  2.42741e-06       9.4736911     0.146342
