     0.011218037   0.00118775  0.000107513       3.7142567    0.0562955
     0.033654109   0.00112926  6.29860e-05       3.7142567    0.0562955
     0.056090181   0.00107206  4.61771e-05       3.7142567    0.0562955
     0.078526252   0.00102275  4.06456e-05       3.7142567    0.0562955
      0.10096233  0.000962581  3.33461e-05       3.7142567    0.0562955
      0.12339840  0.000831031  2.96798e-05       3.7142567    0.0562955
      0.14583448  0.000760775  2.40445e-05       3.7142567    0.0562955
      0.16827055  0.000675226  2.19271e-05       3.7142567    0.0562955
      0.19070661  0.000531845  1.81268e-05       3.7142567    0.0562955
      0.21314270  0.000425654  1.49984e-05       3.7142567    0.0562955
      0.23557876  0.000385818  1.40074e-05       3.7142567    0.0562955
      0.25801483  0.000350928  1.29764e-05       3.7142567    0.0562955
      0.28045090  0.000290641  1.08853e-05       3.7142567    0.0562955
      0.30288698  0.000261167  1.02744e-05       3.7142567    0.0562955
      0.32532307  0.000219899  9.01502e-06       3.7142567    0.0562955
      0.34775912  0.000197006  8.39953e-06       3.7142567    0.0562955
      0.37019520  0.000169568  7.54828e-06       3.7142567    0.0562955
      0.39263128  0.000178223  7.63254e-06       3.7142567    0.0562955
      0.41738935  0.000121548  5.48462e-06       3.7142567    0.0562955
      0.44537740  0.000112720  5.17733e-06       3.7142567    0.0562955
      0.47524217  9.72595e-05  4.37595e-06       3.7142567    0.0562955
      0.50710955  7.26532e-05  3.71198e-06       3.7142567    0.0562955
      0.54111378  5.31777e-05  3.23533e-06       3.7142567    0.0562955
      0.57739814  4.19392e-05  2.90522e-06       3.7142567    0.0562955
      0.61611557  3.21892e-05  2.43624e-06       3.7142567    0.0562955
      0.65742917  2.71229e-05  2.14854e-06       3.7142567    0.0562955
      0.70151308  2.27695e-05  1.87359e-06       3.7142567    0.0562955
      0.74855301  1.53487e-05  1.59643e-06       3.7142567    0.0562955
      0.79874724  1.29225e-05  1.42433e-06       3.7142567    0.0562955
      0.85230722  1.01058e-05  1.28003e-06       3.7142567    0.0562955
      0.90945864  6.89589e-06  1.13746e-06       3.7142567    0.0562955
      0.97044240  6.33441e-06  1.05005e-06       3.7142567    0.0562955
       1.0355154  3.47414e-06  9.54362e-07       3.7142567    0.0562955
       1.1049519  1.94654e-06  7.99370e-07       3.7142567    0.0562955
       1.1790444  1.27953e-06  7.41678e-07       3.7142567    0.0562955
       1.2581052  6.33702e-08  6.97092e-07       3.7142567    0.0562955
       1.3424674  2.42940e-08  6.53068e-07       3.7142567    0.0562955
