    0.0067015381    0.0127684  0.000417759       6.2174784    0.0249249
     0.020104614   0.00972840  0.000219141       6.2174784    0.0249249
     0.033507689   0.00724278  0.000141926       6.2174784    0.0249249
     0.046910764   0.00530122  0.000106071       6.2174784    0.0249249
     0.060313841   0.00405194  7.77236e-05       6.2174784    0.0249249
     0.073716918   0.00321000  6.93140e-05       6.2174784    0.0249249
     0.087119996   0.00258500  5.34291e-05       6.2174784    0.0249249
      0.10052307   0.00201570  4.50910e-05       6.2174784    0.0249249
      0.11392614   0.00177939  3.93915e-05       6.2174784    0.0249249
      0.12732922   0.00150269  3.35751e-05       6.2174784    0.0249249
      0.14073230   0.00123220  2.96499e-05       6.2174784    0.0249249
      0.15413537   0.00109334  2.71506e-05       6.2174784    0.0249249
      0.16753844  0.000931181  2.31029e-05       6.2174784    0.0249249
      0.18094152  0.000803984  2.15777e-05       6.2174784    0.0249249
      0.19434460  0.000728246  1.96259e-05       6.2174784    0.0249249
      0.20774767  0.000591612  1.71945e-05       6.2174784    0.0249249
      0.22115075  0.000542181  1.59021e-05       6.2174784    0.0249249
      0.23455383  0.000473227  1.46949e-05       6.2174784    0.0249249
      0.24795689  0.000411299  1.33262e-05       6.2174784    0.0249249
      0.26135998  0.000361356  1.20177e-05       6.2174784    0.0249249
      0.27476306  0.000318454  1.15948e-05       6.2174784    0.0249249
      0.28816612  0.000285334  1.06079e-05       6.2174784    0.0249249
      0.30156920  0.000255765  1.04388e-05       6.2174784    0.0249249
      0.31497229  0.000248952  1.02469e-05       6.2174784    0.0249249
      0.32837537  0.000217497  9.24875e-06       6.2174784    0.0249249
      0.34254927  0.000200313  8.36979e-06       6.2174784    0.0249249
      0.35782733  0.000169316  7.67496e-06       6.2174784    0.0249249
      0.37378680  0.000148584  6.81120e-06       6.2174784    0.0249249
      0.39045806  0.000139435  6.15658e-06       6.2174784    0.0249249
      0.40787289  0.000109113  5.64794e-06       6.2174784    0.0249249
      0.42606444  0.000105132  5.35735e-06       6.2174784    0.0249249
      0.44506732  9.85303e-05  5.62635e-06       6.2174784    0.0249249
      0.46491777  8.74720e-05  4.52073e-06       6.2174784    0.0249249
      0.48565361  6.94437e-05  3.94532e-06       6.2174784    0.0249249
      0.50731424  6.36636e-05  3.76111e-06       6.2174784    0.0249249
      0.52994098  4.97506e-05  3.37219e-06       6.2174784    0.0249249
      0.55357689  4.72776e-05  3.13755e-06       6.2174784    0.0249249
      0.57826698  3.68925e-05  2.84168e-06       6.2174784    0.0249249
      0.60405826  2.81894e-05  2.44733e-06       6.2174784    0.0249249
      0.63099987  3.19300e-05  2.38333e-06       6.2174784    0.0249249
      0.65914310  2.35153e-05  2.14608e-06       6.2174784    0.0249249
      0.68854153  1.76571e-05  1.99761e-06       6.2174784    0.0249249
      0.71925125  1.57414e-05  1.83833e-06       6.2174784    0.0249249
      0.75133056  1.43481e-05  1.78273e-06       6.2174784    0.0249249
      0.78484065  1.50360e-05  1.69387e-06       6.2174784    0.0249249
      0.81984533  9.91986e-06  1.53044e-06       6.2174784    0.0249249
      0.85641126  8.29349e-06  1.47973e-06       6.2174784    0.0249249
      0.89460806  9.00696e-06  1.48296e-06       6.2174784    0.0249249
      0.93450852  7.80595e-06  1.46037e-06       6.2174784    0.0249249
      0.97618857  5.71088e-06  1.35598e-06       6.2174784    0.0249249
       1.0197276  6.14692e-06  1.40028e-06       6.2174784    0.0249249
       1.0652085  2.51636e-06  1.21686e-06       6.2174784    0.0249249
       1.1127178  2.33918e-06  1.28505e-06       6.2174784    0.0249249
       1.1623461  2.19294e-07  1.18296e-06       6.2174784    0.0249249
       1.2141880 -1.30064e-06  1.10345e-06       6.2174784    0.0249249
       1.2683420 -6.99019e-07  1.04010e-06       6.2174784    0.0249249
       1.3249114 -2.59239e-06  1.00399e-06       6.2174784    0.0249249
       1.3840037  4.31705e-07  1.09840e-06       6.2174784    0.0249249
