    0.0026292069    0.0516183  0.000999365       15.847619    0.0136729
    0.0078876204    0.0482202  0.000580766       15.847619    0.0136729
     0.013146034    0.0435003  0.000414035       15.847619    0.0136729
     0.018404447    0.0360781  0.000329249       15.847619    0.0136729
     0.023662861    0.0304125  0.000253328       15.847619    0.0136729
     0.028921275    0.0255087  0.000228550       15.847619    0.0136729
     0.034179690    0.0215684  0.000181879       15.847619    0.0136729
     0.039438102    0.0186117  0.000164072       15.847619    0.0136729
     0.044696514    0.0156430  0.000140549       15.847619    0.0136729
     0.049954930    0.0137478  0.000130163       15.847619    0.0136729
     0.055213343    0.0117300  0.000121555       15.847619    0.0136729
     0.060471755    0.0106869  0.000111973       15.847619    0.0136729
     0.065730167   0.00907792  9.37350e-05       15.847619    0.0136729
     0.070988583   0.00800952  8.67801e-05       15.847619    0.0136729
     0.076247000   0.00713436  7.67283e-05       15.847619    0.0136729
     0.081505408   0.00642221  7.15509e-05       15.847619    0.0136729
     0.086763824   0.00574401  6.52207e-05       15.847619    0.0136729
     0.092022240   0.00539820  6.91584e-05       15.847619    0.0136729
     0.097280649   0.00472029  5.71548e-05       15.847619    0.0136729
      0.10253906   0.00439519  5.20188e-05       15.847619    0.0136729
      0.10779748   0.00390714  5.05604e-05       15.847619    0.0136729
      0.11305589   0.00363235  4.94039e-05       15.847619    0.0136729
      0.11831431   0.00316299  4.96331e-05       15.847619    0.0136729
      0.12357272   0.00295520  4.78988e-05       15.847619    0.0136729
      0.12883114   0.00277978  4.69913e-05       15.847619    0.0136729
      0.13408955   0.00245663  4.54474e-05       15.847619    0.0136729
      0.13934796   0.00236281  4.55159e-05       15.847619    0.0136729
      0.14460638   0.00222412  4.23567e-05       15.847619    0.0136729
      0.14986479   0.00202307  3.94328e-05       15.847619    0.0136729
      0.15512320   0.00202653  3.77294e-05       15.847619    0.0136729
      0.16038162   0.00181016  3.40024e-05       15.847619    0.0136729
      0.16587289   0.00160696  2.95627e-05       15.847619    0.0136729
      0.17169752   0.00156731  2.73704e-05       15.847619    0.0136729
      0.17772670   0.00139456  2.48529e-05       15.847619    0.0136729
      0.18396757   0.00131566  2.33981e-05       15.847619    0.0136729
      0.19042761   0.00119515  2.18083e-05       15.847619    0.0136729
      0.19711449   0.00109105  1.97878e-05       15.847619    0.0136729
      0.20403618   0.00103065  1.93252e-05       15.847619    0.0136729
      0.21120092  0.000968412  1.74942e-05       15.847619    0.0136729
      0.21861726  0.000884417  1.57656e-05       15.847619    0.0136729
      0.22629401  0.000796099  1.41688e-05       15.847619    0.0136729
      0.23424034  0.000733826  1.31462e-05       15.847619    0.0136729
      0.24246570  0.000690455  1.25610e-05       15.847619    0.0136729
      0.25097991  0.000625671  1.12222e-05       15.847619    0.0136729
      0.25979308  0.000586734  1.08030e-05       15.847619    0.0136729
      0.26891573  0.000536528  9.92166e-06       15.847619    0.0136729
      0.27835873  0.000498388  9.18207e-06       15.847619    0.0136729
      0.28813332  0.000460592  8.49579e-06       15.847619    0.0136729
      0.29825113  0.000426617  7.94334e-06       15.847619    0.0136729
      0.30872423  0.000389956  7.52194e-06       15.847619    0.0136729
      0.31956510  0.000345932  6.91994e-06       15.847619    0.0136729
      0.33078666  0.000318839  6.59076e-06       15.847619    0.0136729
      0.34240223  0.000284580  6.39325e-06       15.847619    0.0136729
      0.35442572  0.000252178  6.14515e-06       15.847619    0.0136729
      0.36687141  0.000231927  5.71803e-06       15.847619    0.0136729
      0.37975412  0.000212764  5.37248e-06       15.847619    0.0136729
      0.39308921  0.000188942  4.83091e-06       15.847619    0.0136729
      0.40689255  0.000175378  4.86732e-06       15.847619    0.0136729
      0.42118062  0.000160617  4.39586e-06       15.847619    0.0136729
      0.43597039  0.000141048  4.06308e-06       15.847619    0.0136729
      0.45127952  0.000129686  3.86793e-06       15.847619    0.0136729
      0.46712625  0.000123353  3.61940e-06       15.847619    0.0136729
      0.48352942  0.000108803  3.35687e-06       15.847619    0.0136729
      0.50050857  8.77307e-05  3.07237e-06       15.847619    0.0136729
      0.51808394  7.08495e-05  2.84597e-06       15.847619    0.0136729
      0.53627652  6.98707e-05  2.75999e-06       15.847619    0.0136729
      0.55510789  5.63822e-05  2.57925e-06       15.847619    0.0136729
      0.57460056  5.24960e-05  2.50921e-06       15.847619    0.0136729
      0.59477768  4.23456e-05  2.39382e-06       15.847619    0.0136729
      0.61566334  3.18280e-05  2.23596e-06       15.847619    0.0136729
      0.63728238  3.42243e-05  2.20313e-06       15.847619    0.0136729
      0.65966063  2.34476e-05  2.07781e-06       15.847619    0.0136729
      0.68282461  2.03315e-05  2.05918e-06       15.847619    0.0136729
      0.70680202  1.35072e-05  1.91927e-06       15.847619    0.0136729
      0.73162144  8.10441e-06  1.85509e-06       15.847619    0.0136729
