    0.0077165536   0.00132906  0.000117082       5.3996473     0.215290
     0.023149660   0.00122292  6.76984e-05       5.3996473     0.215290
     0.038582766  0.000904493  4.38047e-05       5.3996473     0.215290
     0.054015871  0.000806133  3.61411e-05       5.3996473     0.215290
     0.069448980  0.000681536  2.85899e-05       5.3996473     0.215290
     0.084882088  0.000528408  2.60956e-05       5.3996473     0.215290
      0.10031520  0.000477226  2.17893e-05       5.3996473     0.215290
      0.11574830  0.000427026  1.92757e-05       5.3996473     0.215290
      0.13118140  0.000419660  1.80613e-05       5.3996473     0.215290
      0.14661452  0.000408977  1.75404e-05       5.3996473     0.215290
      0.16204762  0.000350258  1.57396e-05       5.3996473     0.215290
      0.17748072  0.000343932  1.52463e-05       5.3996473     0.215290
      0.19291383  0.000324142  1.30937e-05       5.3996473     0.215290
      0.20834694  0.000323793  1.32136e-05       5.3996473     0.215290
      0.22378005  0.000298218  1.17240e-05       5.3996473     0.215290
      0.23921315  0.000283665  1.09149e-05       5.3996473     0.215290
      0.25464626  0.000272283  1.03710e-05       5.3996473     0.215290
      0.27007937  0.000259745  1.01556e-05       5.3996473     0.215290
      0.28551247  0.000247678  9.51409e-06       5.3996473     0.215290
      0.30094558  0.000251931  9.17462e-06       5.3996473     0.215290
      0.31637869  0.000229606  8.99803e-06       5.3996473     0.215290
      0.33181179  0.000221179  8.20313e-06       5.3996473     0.215290
      0.34724490  0.000192942  7.77265e-06       5.3996473     0.215290
      0.36381632  0.000212721  7.34125e-06       5.3996473     0.215290
      0.38196780  0.000172571  6.40154e-06       5.3996473     0.215290
      0.40102496  0.000175599  6.18698e-06       5.3996473     0.215290
      0.42103285  0.000168914  5.91943e-06       5.3996473     0.215290
      0.44203903  0.000161479  5.40199e-06       5.3996473     0.215290
      0.46409322  0.000133506  4.89197e-06       5.3996473     0.215290
      0.48724774  0.000120818  4.62484e-06       5.3996473     0.215290
      0.51155747  0.000109734  4.60624e-06       5.3996473     0.215290
      0.53708008  9.09399e-05  3.89644e-06       5.3996473     0.215290
      0.56387606  8.61739e-05  3.57138e-06       5.3996473     0.215290
      0.59200895  7.26338e-05  3.01573e-06       5.3996473     0.215290
      0.62154542  6.67561e-05  2.83397e-06       5.3996473     0.215290
      0.65255555  4.74855e-05  2.37717e-06       5.3996473     0.215290
      0.68511280  4.30862e-05  2.27267e-06       5.3996473     0.215290
      0.71929441  3.55579e-05  2.11183e-06       5.3996473     0.215290
      0.75518145  3.42154e-05  1.92834e-06       5.3996473     0.215290
      0.79285890  2.97299e-05  1.70812e-06       5.3996473     0.215290
      0.83241618  2.35568e-05  1.56570e-06       5.3996473     0.215290
      0.87394709  2.05842e-05  1.45343e-06       5.3996473     0.215290
      0.91754998  1.29366e-05  1.31520e-06       5.3996473     0.215290
      0.96332837  1.15365e-05  1.27073e-06       5.3996473     0.215290
       1.0113907  5.79791e-06  1.14462e-06       5.3996473     0.215290
       1.0618509  5.83804e-06  1.11757e-06       5.3996473     0.215290
       1.1148288  4.77647e-06  1.07309e-06       5.3996473     0.215290
       1.1704498  1.06602e-06  9.68051e-07       5.3996473     0.215290
       1.2288458  1.89406e-06  9.80164e-07       5.3996473     0.215290
       1.2901553  1.11228e-06  9.42501e-07       5.3996473     0.215290
       1.3545237  8.42645e-07  9.01600e-07       5.3996473     0.215290
       1.4221035  1.06191e-06  8.86538e-07       5.3996473     0.215290
